subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000022	nocturnal enuresis	skos:exactMatch	ICD10CM:N39.44	Nocturnal enuresis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nocturnal enuresis	LEXMATCH
MONDO:0000078	acrocephalopolysyndactyly	skos:exactMatch	ICD10CM:Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acrocephalopolysyndactyly	LEXMATCH
MONDO:0000129	glutaric aciduria	skos:exactMatch	ICD10CM:E72.3	Disorders of lysine and hydroxylysine metabolism	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glutaric aciduria	LEXMATCH
MONDO:0000129	glutaric aciduria	skos:exactMatch	ICD10CM:E72.3	Disorders of lysine and hydroxylysine metabolism	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	glutaric aciduria	LEXMATCH
MONDO:0000153	transposition of the great arteries	skos:exactMatch	ICD10CM:Q20.3	Discordant ventriculoarterial connection	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	transposition of great vessels	LEXMATCH
MONDO:0000156	trigonocephaly	skos:exactMatch	ICD10CM:Q75.0	Craniosynostosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	trigonocephaly	LEXMATCH
MONDO:0000156	trigonocephaly	skos:exactMatch	ICD10CM:Q75.0	Craniosynostosis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	trigonocephaly	LEXMATCH
MONDO:0000190	ventricular fibrillation	skos:exactMatch	ICD10CM:I49.01	Ventricular fibrillation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ventricular fibrillation	LEXMATCH
MONDO:0000239	adiaspiromycosis	skos:exactMatch	ICD10CM:B48.8	Other specified mycoses	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	adiaspiromycosis	LEXMATCH
MONDO:0000239	adiaspiromycosis	skos:exactMatch	ICD10CM:B48.8	Other specified mycoses	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adiaspiromycosis	LEXMATCH
MONDO:0000241	Keshan disease	skos:exactMatch	ICD10CM:E59	Dietary selenium deficiency	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	keshan disorder	LEXMATCH
MONDO:0000265	aspiration pneumonia	skos:exactMatch	ICD10CM:J69.0	Pneumonitis due to inhalation of food and vomit	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	aspiration pneumonia	LEXMATCH
MONDO:0000265	aspiration pneumonia	skos:exactMatch	ICD10CM:J69.0	Pneumonitis due to inhalation of food and vomit	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	aspiration pneumonia	LEXMATCH
MONDO:0000290	primary amebic meningoencephalitis	skos:exactMatch	ICD10CM:B60.2	Naegleriasis	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	primary amebic meningoencephalitis	LEXMATCH
MONDO:0000293	coenurosis	skos:exactMatch	ICD10CM:B71.8	Other specified cestode infections	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	coenurosis	LEXMATCH
