subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0000023	infantile liver failure	skos:exactMatch	DOID:0080716	infantile liver failure syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	infantile liver failure syndrome	LEXMATCH
MONDO:0000087	polymicrogyria	skos:exactMatch	DOID:0080918	polymicrogyria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polymicrogyria	LEXMATCH
MONDO:0000136	keratosis follicularis spinulosa decalvans	skos:exactMatch	DOID:0080753	keratosis follicularis spinulosa decalvans	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratosis follicularis spinulosa decalvans	LEXMATCH
MONDO:0000141	mosaic variegated aneuploidy syndrome	skos:exactMatch	DOID:0080688	mosaic variegated aneuploidy syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mosaic variegated aneuploidy syndrome	LEXMATCH
MONDO:0000275	obsolete monogenic disease	skos:exactMatch	DOID:0050177	monogenic disease	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000348	obsolete posterior polar cataract	skos:exactMatch	DOID:0050537	posterior polar cataract	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000373	gall bladder carcinoma in situ	skos:exactMatch	DOID:0050612	gallbladder carcinoma in situ	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000425	X-linked disease	skos:exactMatch	DOID:0050735	X-linked monogenic disease	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000428	Y-linked disease	skos:exactMatch	DOID:0050738	Y-linked monogenic disease	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000595	sexual and gender identity disorders	skos:exactMatch	DOID:0060043	sexual health disorder	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000601	obsolete autoimmune disorder of urogenital tract	skos:exactMatch	DOID:0060049	autoimmune disease of urogenital tract	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000638	benign glioma	skos:exactMatch	DOID:0080829	low grade glioma	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	benign glioma	LEXMATCH
MONDO:0000742	obsolete persistent generalized lymphadenopathy	skos:exactMatch	DOID:0060314	persistent generalized lymphadenopathy	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000834	obsolete bone deterioration disease	skos:exactMatch	DOID:0080007	bone deterioration disease	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000839	obsolete congenital abnormality	skos:exactMatch	DOID:0080015	physical disorder	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000857	obsolete Charcot-Marie-Tooth disease type 7	skos:exactMatch	DOID:0080069	Charcot-Marie-Tooth disease type 7	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	skos:exactMatch	DOID:0080146	childhood B-cell acute lymphoblastic leukemia	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0000991	obsolete left bundle branch block	skos:exactMatch	DOID:10272	left bundle branch hemiblock	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001254	obsolete peripheral scars of retina	skos:exactMatch	DOID:11283	peripheral scars of retina	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001324	hyperandrogenism	skos:exactMatch	DOID:11613	hyperandrogenism	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001467	obsolete specific bursitis often of occupational origin	skos:exactMatch	DOID:12223	specific bursitis often of occupational origin	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001509	endocrine exophthalmos	skos:exactMatch	DOID:0081120	Graves ophthalmopathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	thyroid eye disorder	LEXMATCH
MONDO:0001578	obsolete hernia of ovary and fallopian tube	skos:exactMatch	DOID:12735	hernia of ovary and fallopian tube	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001662	obsolete right bundle branch block	skos:exactMatch	DOID:13209	right bundle branch block	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001679	obsolete crater-like holes of optic disc	skos:exactMatch	DOID:13295	crater-like holes of optic disc	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0001872	obsolete vestibular nystagmus	skos:exactMatch	DOID:14070	vestibular nystagmus	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0002324	obsolete enamel erosion	skos:exactMatch	DOID:2497	enamel erosion	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0002336	obsolete inflammatory and toxic neuropathy	skos:exactMatch	DOID:2537	inflammatory and toxic neuropathy	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0002488	intraductal breast neoplasm	skos:exactMatch	DOID:3013	intraductal breast benign neoplasm	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0002891	obsolete gastrointestinal neuroendocrine benign tumor	skos:exactMatch	DOID:4148	gastrointestinal neuroendocrine benign tumor	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0002900	cerebral neuroblastoma	skos:exactMatch	DOID:0080905	central nervous system neuroblastoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	central nervous system neuroblastoma	LEXMATCH
MONDO:0003043	obsolete extraskeletal mesenchymal chondrosarcoma	skos:exactMatch	DOID:4548	extraskeletal mesenchymal chondrosarcoma	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0003192	rete ovarii neoplasm	skos:exactMatch	DOID:4895	rete ovarii benign neoplasm	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0003456	obsolete bile duct mucinous cystic neoplasm	skos:exactMatch	DOID:5469	biliary tract intraductal papillary mucinous neoplasm	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0003607	neuritis of upper limb	skos:exactMatch	DOID:572	mononeuritis of upper limb and mononeuritis multiplex	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0003804	obsolete blood protein disease	skos:exactMatch	DOID:620	blood protein disease	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0003917	heart lymphoma	skos:exactMatch	DOID:0070212	hereditary lymphedema I	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pcl	LEXMATCH
MONDO:0004167	obsolete lung clear cell carcinoma	skos:exactMatch	DOID:7267	lung clear cell carcinoma	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0004268	obsolete subareolar duct papillomatosis	skos:exactMatch	DOID:7533	subareolar duct papillomatosis	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0004391	obsolete adult extraosseous chondrosarcoma	skos:exactMatch	DOID:7902	adult extraskeletal myxoid chondrosarcoma	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0004792	cancer of isthmus of fallopian tube	skos:exactMatch	DOID:9459	isthmus cancer	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0004947	B-cell acute lymphoblastic leukemia	skos:exactMatch	DOID:0080638	B-cell acute lymphoblastic leukemia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	b-cell acute lymphoblastic leukemia	LEXMATCH
MONDO:0005013	dedifferentiated chondrosarcoma	skos:exactMatch	DOID:0081247	dedifferentiated chondrosarcoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dedifferentiated chondrosarcoma	LEXMATCH
MONDO:0005128	obsolete sensory system disease	skos:exactMatch	DOID:0050155	sensory system disease	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0005161	human papilloma virus infection	skos:exactMatch	DOID:11166	Human papillomavirus infectious disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	human papillomavirus infectious disorder	LEXMATCH
MONDO:0005223	acute myeloid leukemia with minimal differentiation	skos:exactMatch	DOID:0081085	acute myeloid leukemia with minimal differentiation	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with minimal differentiation	LEXMATCH
MONDO:0005224	acute myeloblastic leukemia without maturation	skos:exactMatch	DOID:0081086	acute myeloid leukemia without maturation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute myeloid leukemia without maturation	LEXMATCH
MONDO:0005405	childhood onset asthma	skos:exactMatch	DOID:0080815	childhood-onset asthma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	childhood asthma	LEXMATCH
MONDO:0005525	T-cell leukemia	skos:exactMatch	DOID:715	obsolete T-cell lymphoblastic leukemia/lymphoma	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0005862	obsolete multiple chemical sensitivity	skos:exactMatch	DOID:4661	multiple chemical sensitivity	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0006033	diffuse intrinsic pontine glioma	skos:exactMatch	DOID:0080684	diffuse midline glioma, H3 K27M-mutant	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	diffuse intrinsic pontine glioma	LEXMATCH
MONDO:0006279	lung sarcomatoid carcinoma	skos:exactMatch	DOID:0080777	lung sarcomatoid carcinoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lung sarcomatoid carcinoma	LEXMATCH
MONDO:0006372	pituicytoma	skos:exactMatch	DOID:0081280	pituicytoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pituicytoma	LEXMATCH
MONDO:0006411	sinonasal undifferentiated carcinoma	skos:exactMatch	DOID:0080799	sinonasal undifferentiated carcinoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sinonasal undifferentiated carcinoma	LEXMATCH
MONDO:0006412	sinus histiocytosis with massive lymphadenopathy	skos:exactMatch	DOID:0111278	histiocytosis-lymphadenopathy plus syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	shml	LEXMATCH
MONDO:0006515	acute pancreatitis	skos:exactMatch	DOID:0080998	acute necrotizing pancreatitis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acute necrotizing pancreatitis	LEXMATCH
MONDO:0006624	overactive bladder	skos:exactMatch	DOID:0070355	overactive bladder syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	overactive bladder	LEXMATCH
MONDO:0006624	overactive bladder	skos:exactMatch	DOID:0070355	overactive bladder syndrome	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	overactive bladder	LEXMATCH
MONDO:0006674	obsolete benign fibrous mesothelioma	skos:exactMatch	DOID:2653	benign fibrous mesothelioma	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0006728	obsolete discitis	skos:exactMatch	DOID:10986	discitis	semapv:UnspecifiedMatching						MONDO_MAPPINGS
MONDO:0007030	autosomal dominant Aarskog syndrome	skos:exactMatch	DOID:0111825	autosomal dominant Aarskog syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	autosomal dominant aarskog syndrome	LEXMATCH
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	skos:exactMatch	DOID:0111244	palmoplantar keratoderma and congenital alopecia 1	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	autosomal dominant palmoplantar keratoderma and congenital alopecia	LEXMATCH
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	skos:exactMatch	DOID:0111244	palmoplantar keratoderma and congenital alopecia 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	palmoplantar keratoderma and congenital alopecia type 1	LEXMATCH
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	skos:exactMatch	DOID:0111244	palmoplantar keratoderma and congenital alopecia 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	palmoplantar keratoderma and congenital alopecia, stevanovic type	LEXMATCH
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	skos:exactMatch	DOID:0111244	palmoplantar keratoderma and congenital alopecia 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ppk-ca, stevanovic type	LEXMATCH
MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	skos:exactMatch	DOID:0111244	palmoplantar keratoderma and congenital alopecia 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	autosomal dominant palmoplantar hyperkeratosis and congenital alopecia	LEXMATCH
MONDO:0007104	amyotrophic lateral sclerosis-parkinsonism-dementia complex	skos:exactMatch	DOID:0111246	amyotrophic lateral sclerosis-parkinsonism/dementia complex 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pdals	LEXMATCH
MONDO:0007104	amyotrophic lateral sclerosis-parkinsonism-dementia complex	skos:exactMatch	DOID:0111246	amyotrophic lateral sclerosis-parkinsonism/dementia complex 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	parkinsonism-dementia-als complex	LEXMATCH
